Title,Company,Location,URL,Description,Tags,Salary,Source,Scraped At
Senior Manager - Planning - 20013123 (RS8),Qiddiya Investment Company,Riyadh,https://sa.indeed.com/rc/clk?jk=09cefb88a4b1b1f8&bb=0cCFxE5cVSOJSqYKNaPqrptDY2-RFoU87BFKD63IJcke2a6_ktvUNkXDY3U18CMR32kHAIFQ0IrVfV3-ke9ZlYgLkwoSE8hbkRZZ3h9L0tTr8xPi5HBR9p0i09VVd_x7ah7Pd7F_yFFKCJpR-K_OXg%3D%3D&xkcb=SoDj67M3iLCJVCTDah0fbzkdCdPP&rjs=0&qd=Xd-cji1-rrfYy0m8LpokE8dF20pwsUrmctm8cTGFOXDOAPLLNYb6wmUg8gjYJafwpsXE23qShaYtGgdtUJu_X5BBGG-ayCiM-gQi8HpsYsLtZozk31ERKPJGlDLUboAG50chrnGX4B46HyqhlSj9xMohy02t3MX0n-6xoRHLk5Oh8V2c0duIS4mZo0TAq11Zl61No7XvcMPz961yBIpblougDO3NlIXerppYqweTrkxdIR2u4KVXi5XGrbZ08pfBgjrEyAE0GkSkYu3jG0wyz60znuYtJlxdE33mYAPk40vKw1hOrGDl9iPJ1YaNliQie-gH5vV3MHWRwvMRdiDkCQ&atk=1jqb51kcq26s7009,"Excellent working knowledge in scheduling tools such as Primavera P6, Microsoft Project, or similar software . Bachelor’s degree in Engineering, Construction Management, or related fields.",,,indeed_sa,2026-06-05 05:45:40.698425+00:00
Field Service Technician - Saudi,"OSI Systems, Inc.",Riyadh,https://sa.indeed.com/rc/clk?jk=54d3ed17329d4b2b&bb=0cCFxE5cVSOJSqYKNaPqrkNDnJfXU5gafLeSS0RWWEk75TZuhL7XdR2ok3GPpbW9Q1KfM-YDR8lcH2c7M8s7eJ_z2WH-9J6dKc4cRTOa7qk6Gxa3U2VCqMCjHZuhOZqo1WQZ4h5Ybt-t_l7UYXHyrQ%3D%3D&xkcb=SoBt67M3iLCJVCTDah0YbzkdCdPP&rjs=0&qd=Xd-cji1-rrfYy0m8LpokE8dF20pwsUrmctm8cTGFOXDOAPLLNYb6wmUg8gjYJafwpsXE23qShaYtGgdtUJu_X5BBGG-ayCiM-gQi8HpsYsLtZozk31ERKPJGlDLUboAG50chrnGX4B46HyqhlSj9xMohy02t3MX0n-6xoRHLk5Oh8V2c0duIS4mZo0TAq11Zl61No7XvcMPz961yBIpblougDO3NlIXerppYqweTrkxdIR2u4KVXi5XGrbZ08pfBgjrEyAE0GkSkYu3jG0wyz60znuYtJlxdE33mYAPk40vKw1hOrGDl9iPJ1YaNliQie-gH5vV3MHWRwvMRdiDkCQ&atk=1jqb51kcq26s7009,Experience gained within an electrical or mechanical discipline. Provide clear and concise oral and written reports to escalate complex technical issues (Level 3) to engineering teams or site…,,,indeed_sa,2026-06-05 05:45:40.649041+00:00
Associate Procurement - Tamkeen Program (Saudi National),Parsons,Riyadh,https://sa.indeed.com/rc/clk?jk=e8223e468d503165&bb=0cCFxE5cVSOJSqYKNaPqroT8zqHxmWcBmXaUEjYIq2AfeEx5GsBBAq9JCKTMeNUbJza0pJ4YznM-Pu4_diIe2ziQ9ExRRKCRRQm9DfF_n26CEOvZJMvU8OfFPMIUN0YhdAiElE5oABv_oydzTsVRTw%3D%3D&xkcb=SoDZ67M3iLCJVCTDah0ZbzkdCdPP&rjs=0&qd=Xd-cji1-rrfYy0m8LpokE8dF20pwsUrmctm8cTGFOXDOAPLLNYb6wmUg8gjYJafwpsXE23qShaYtGgdtUJu_X5BBGG-ayCiM-gQi8HpsYsLtZozk31ERKPJGlDLUboAG50chrnGX4B46HyqhlSj9xMohy02t3MX0n-6xoRHLk5Oh8V2c0duIS4mZo0TAq11Zl61No7XvcMPz961yBIpblougDO3NlIXerppYqweTrkxdIR2u4KVXi5XGrbZ08pfBgjrEyAE0GkSkYu3jG0wyz60znuYtJlxdE33mYAPk40vKw1hOrGDl9iPJ1YaNliQie-gH5vV3MHWRwvMRdiDkCQ&atk=1jqb51kcq26s7009,"Willingness to travel or relocate to supplier, client, or construction site locations is expected. Familiarity with CAD and other PC software packages typically associated with engineering is also…",,,indeed_sa,2026-06-05 05:45:40.596359+00:00
SITE ENGINEER - Architectural Fitout Finishes Works,CONMARBLE CONCRETE,Riyadh,https://sa.indeed.com/rc/clk?jk=63d4581949dbafae&bb=0cCFxE5cVSOJSqYKNaPqrra_ixITj45uIVfVY4fDx3vwGGQY8aOE9012sa0Ll08ID8_ikJzFGDZpDx4n4kSeivrRqcCbsAPL5pQGVFUo_pwR4MY5Ku3ByG123cv3HZemoTWSY8eNiEtPd5WrWhca7g%3D%3D&xkcb=SoBE67M3iLCJVCTDah0abzkdCdPP&rjs=0&qd=Xd-cji1-rrfYy0m8LpokE8dF20pwsUrmctm8cTGFOXDOAPLLNYb6wmUg8gjYJafwpsXE23qShaYtGgdtUJu_X5BBGG-ayCiM-gQi8HpsYsLtZozk31ERKPJGlDLUboAG50chrnGX4B46HyqhlSj9xMohy02t3MX0n-6xoRHLk5Oh8V2c0duIS4mZo0TAq11Zl61No7XvcMPz961yBIpblougDO3NlIXerppYqweTrkxdIR2u4KVXi5XGrbZ08pfBgjrEyAE0GkSkYu3jG0wyz60znuYtJlxdE33mYAPk40vKw1hOrGDl9iPJ1YaNliQie-gH5vV3MHWRwvMRdiDkCQ&atk=1jqb51kcq26s7009,"Degree or diploma in Civil Engineering or a related field. Hands-on experience with resin-based microcements, lime plasters, or natural finish systems or equivalent is a strong plus.",,,indeed_sa,2026-06-05 05:45:40.534850+00:00
Senior Resident Engineer (Museums),AtkinsRéalis,Riyadh,https://sa.indeed.com/rc/clk?jk=7e2c56174f6f4fef&bb=0cCFxE5cVSOJSqYKNaPqruq9N_fBGaKd-bR2gB-EK0MuLaULCVTKJQ0-djxq4sUlfdMRb7PMAGQ-Yk5F17Ro71yGy83AgJp_nOSAJgkSwzO4k2f8CtHHdeO3t0zDihuJ5VzusIbV2f0if_sc_6xofQ%3D%3D&xkcb=SoDw67M3iLCJVCTDah0bbzkdCdPP&rjs=0&qd=Xd-cji1-rrfYy0m8LpokE8dF20pwsUrmctm8cTGFOXDOAPLLNYb6wmUg8gjYJafwpsXE23qShaYtGgdtUJu_X5BBGG-ayCiM-gQi8HpsYsLtZozk31ERKPJGlDLUboAG50chrnGX4B46HyqhlSj9xMohy02t3MX0n-6xoRHLk5Oh8V2c0duIS4mZo0TAq11Zl61No7XvcMPz961yBIpblougDO3NlIXerppYqweTrkxdIR2u4KVXi5XGrbZ08pfBgjrEyAE0GkSkYu3jG0wyz60znuYtJlxdE33mYAPk40vKw1hOrGDl9iPJ1YaNliQie-gH5vV3MHWRwvMRdiDkCQ&atk=1jqb51kcq26s7009,"Bachelor's degree or a related field. Follow up with owners/engineers for timely approval of material submittals and drawings, conducting meetings and visiting their offices to address comments and…",,,indeed_sa,2026-06-05 05:45:40.463513+00:00
Field Service Technician - Saudi,Rapiscan,Riyadh,https://sa.indeed.com/rc/clk?jk=dc5c430523a5badd&bb=0cCFxE5cVSOJSqYKNaPqrnl0GNc5aWN3qgxtTQol9mPxpTxNvd0NUR7InZCXSel72fP1PYtfZw5p4u8B9Nae-ZG8a1_W7UZpkglnTN94Co8wW75YsrZPkX0UgZNI_WbRg5jpX-8DPFmUZnLH5G42yg%3D%3D&xkcb=SoBj67M3iLCJVCTDah0FbzkdCdPP&rjs=0&qd=Xd-cji1-rrfYy0m8LpokE8dF20pwsUrmctm8cTGFOXDOAPLLNYb6wmUg8gjYJafwpsXE23qShaYtGgdtUJu_X5BBGG-ayCiM-gQi8HpsYsLtZozk31ERKPJGlDLUboAG50chrnGX4B46HyqhlSj9xMohy02t3MX0n-6xoRHLk5Oh8V2c0duIS4mZo0TAq11Zl61No7XvcMPz961yBIpblougDO3NlIXerppYqweTrkxdIR2u4KVXi5XGrbZ08pfBgjrEyAE0GkSkYu3jG0wyz60znuYtJlxdE33mYAPk40vKw1hOrGDl9iPJ1YaNliQie-gH5vV3MHWRwvMRdiDkCQ&atk=1jqb51kcq26s7009,Experience gained within an electrical or mechanical discipline. Provide clear and concise oral and written reports to escalate complex technical issues (Level 3) to engineering teams or site…,,,indeed_sa,2026-06-05 05:45:40.415358+00:00
Prosthodontics Registrar-(207140)-Abha,Nahdi,Abha,https://sa.indeed.com/rc/clk?jk=18cbd366628e2054&bb=0cCFxE5cVSOJSqYKNaPqrlx9hxXHKpXurGmn6vTwx6LfNd7UVrolVh86OBvXa90jyOD7vPnwCUo41-Mf_DknunXM2r165aEOI42jAitYhKeGNtLguVrkFsCTGSIASgL-R8rZXb13FKPo6Tsf4lhX4Q%3D%3D&xkcb=SoD-67M3iLCJVCTDah0GbzkdCdPP&rjs=0&qd=Xd-cji1-rrfYy0m8LpokE8dF20pwsUrmctm8cTGFOXDOAPLLNYb6wmUg8gjYJafwpsXE23qShaYtGgdtUJu_X5BBGG-ayCiM-gQi8HpsYsLtZozk31ERKPJGlDLUboAG50chrnGX4B46HyqhlSj9xMohy02t3MX0n-6xoRHLk5Oh8V2c0duIS4mZo0TAq11Zl61No7XvcMPz961yBIpblougDO3NlIXerppYqweTrkxdIR2u4KVXi5XGrbZ08pfBgjrEyAE0GkSkYu3jG0wyz60znuYtJlxdE33mYAPk40vKw1hOrGDl9iPJ1YaNliQie-gH5vV3MHWRwvMRdiDkCQ&atk=1jqb51kcq26s7009,Working Hours : 8 net working hours according to shift schedule approved by head of department. Service as a Registrar in the Prosthodontics Registrar department is to Diagnose and treat injuries or…,,,indeed_sa,2026-06-05 05:45:40.362879+00:00
Saudi National Architectural Engineer (Fresh Graduate),Diyar Alwatan Trading & Contracting Company (DACO),Dammam,https://sa.indeed.com/rc/clk?jk=e76ca5b0f9eac4a0&bb=0cCFxE5cVSOJSqYKNaPqrmEL_8VsHMBiCbxp1H4u3FA7D_8Z2aKidAwZbBtlKO0LB4jluOovC2LbHjm4SUsG0Tys-YjCZQYOapildtp8nWPjEMBnnHHsg7p8Ot9padYnxnHifJnWjY4I6eW6CMVsVw%3D%3D&xkcb=SoBK67M3iLCJVCTDah0HbzkdCdPP&rjs=0&qd=Xd-cji1-rrfYy0m8LpokE8dF20pwsUrmctm8cTGFOXDOAPLLNYb6wmUg8gjYJafwpsXE23qShaYtGgdtUJu_X5BBGG-ayCiM-gQi8HpsYsLtZozk31ERKPJGlDLUboAG50chrnGX4B46HyqhlSj9xMohy02t3MX0n-6xoRHLk5Oh8V2c0duIS4mZo0TAq11Zl61No7XvcMPz961yBIpblougDO3NlIXerppYqweTrkxdIR2u4KVXi5XGrbZ08pfBgjrEyAE0GkSkYu3jG0wyz60znuYtJlxdE33mYAPk40vKw1hOrGDl9iPJ1YaNliQie-gH5vV3MHWRwvMRdiDkCQ&atk=1jqb51kcq26s7009,Bachelor's Degree in Architecture or Architectural Engineering. This is an excellent opportunity for a newly graduated engineer seeking hands-on experience in both site and office-based engineering…,,,indeed_sa,2026-06-05 05:45:40.309724+00:00
Senior Cloud Presales Consultant,Advansys ME,Riyadh,https://sa.indeed.com/rc/clk?jk=fa29c39b116a6a75&bb=0cCFxE5cVSOJSqYKNaPqrhttjkkHOByinj-SKE9tighKRBDjvQmg_sCraX7VuKhu1aasYJpWjw2UHD_0QgWNFtnUmdK9nSA0K4GGRNETMcY1Wo0L2v9fcrkgasclIjmvfQSFYy3DQfMc8dy4l9D8SQ%3D%3D&xkcb=SoDt67M3iLCJVCTDah0CbzkdCdPP&rjs=0&qd=Xd-cji1-rrfYy0m8LpokE8dF20pwsUrmctm8cTGFOXDOAPLLNYb6wmUg8gjYJafwpsXE23qShaYtGgdtUJu_X5BBGG-ayCiM-gQi8HpsYsLtZozk31ERKPJGlDLUboAG50chrnGX4B46HyqhlSj9xMohy02t3MX0n-6xoRHLk5Oh8V2c0duIS4mZo0TAq11Zl61No7XvcMPz961yBIpblougDO3NlIXerppYqweTrkxdIR2u4KVXi5XGrbZ08pfBgjrEyAE0GkSkYu3jG0wyz60znuYtJlxdE33mYAPk40vKw1hOrGDl9iPJ1YaNliQie-gH5vV3MHWRwvMRdiDkCQ&atk=1jqb51kcq26s7009,"Bachelors (or equivalent Degree level) education in a technology field. At least 2x associate level of public cloud certifications from AWS , Azure or GCP.",,,indeed_sa,2026-06-05 05:45:40.228365+00:00
Customer Success Service Support (HiAgent Direction),PlentyTechJobs,Riyadh,https://sa.indeed.com/rc/clk?jk=b6b2b330bac73e2d&bb=0cCFxE5cVSOJSqYKNaPqrlCnFxBuMc5Dsgp2QkEV7S8MPyM-13Gmz3-Q9pWHLg8n8EUonTT1IWnx-zpfWz4PkffL7DNPBUHY3Pp5TzcTfOVImN20HoisbvwBDXnA_l4P5IUxZZsP8gNIWUKGwD7GHQ%3D%3D&xkcb=SoBZ67M3iLCJVCTDah0DbzkdCdPP&rjs=0&qd=Xd-cji1-rrfYy0m8LpokE8dF20pwsUrmctm8cTGFOXDOAPLLNYb6wmUg8gjYJafwpsXE23qShaYtGgdtUJu_X5BBGG-ayCiM-gQi8HpsYsLtZozk31ERKPJGlDLUboAG50chrnGX4B46HyqhlSj9xMohy02t3MX0n-6xoRHLk5Oh8V2c0duIS4mZo0TAq11Zl61No7XvcMPz961yBIpblougDO3NlIXerppYqweTrkxdIR2u4KVXi5XGrbZ08pfBgjrEyAE0GkSkYu3jG0wyz60znuYtJlxdE33mYAPk40vKw1hOrGDl9iPJ1YaNliQie-gH5vV3MHWRwvMRdiDkCQ&atk=1jqb51kcq26s7009,Background in AI product deployment or enterprise SaaS implementation. Experience in AI/LLM application development or Agent-based systems. Hands-on experience with HiAgent or similar cloud AI agent…,,,indeed_sa,2026-06-05 05:45:40.176580+00:00
Senior Cloud Presales Consultant,Advansys,Riyadh,https://sa.indeed.com/rc/clk?jk=3c443f6cb6e2ec30&bb=0cCFxE5cVSOJSqYKNaPqrtyXQSw9oq7PnZ11sIAl3RHbJsEHYZo8cbGq_X8WnCo8eFgBuUSBx8nzBmLzpDMyh_lZJDRZjyAYcJ7GPY-cMxoua_J3AT9nMC7uXkaIoNx0YGqoflIdhqY__dYyUHX2DQ%3D%3D&xkcb=SoCw67M3iLCJVCTDah0MbzkdCdPP&rjs=0&qd=Xd-cji1-rrfYy0m8LpokE8dF20pwsUrmctm8cTGFOXDOAPLLNYb6wmUg8gjYJafwpsXE23qShaYtGgdtUJu_X5BBGG-ayCiM-gQi8HpsYsLtZozk31ERKPJGlDLUboAG50chrnGX4B46HyqhlSj9xMohy02t3MX0n-6xoRHLk5Oh8V2c0duIS4mZo0TAq11Zl61No7XvcMPz961yBIpblougDO3NlIXerppYqweTrkxdIR2u4KVXi5XGrbZ08pfBgjrEyAE0GkSkYu3jG0wyz60znuYtJlxdE33mYAPk40vKw1hOrGDl9iPJ1YaNliQie-gH5vV3MHWRwvMRdiDkCQ&atk=1jqb51kcq26s7009,"Bachelors (or equivalent Degree level) education in a technology field. At least 2x associate level of public cloud certifications from AWS , Azure or GCP.",,,indeed_sa,2026-06-05 05:45:40.122536+00:00
Customer Success Services Support (MaaS Service & Model Optimization),PlentyTechJobs,Riyadh,https://sa.indeed.com/rc/clk?jk=5e561d5a5e68c7a3&bb=0cCFxE5cVSOJSqYKNaPqrokLKdLTR272542uXd1LylW2MZPROPVTkwv2JZWbA_AF-srz8VVu7cOSPR3619Us25ruZ8zQ-e8UAtJiRDxHdZRXQ0E-wubJ3ClFXNxFm6W5tf1tw3-RvXbEpEVu7BmPTg%3D%3D&xkcb=SoCZ67M3iLCJVCTDah0ObzkdCdPP&rjs=0&qd=Xd-cji1-rrfYy0m8LpokE8dF20pwsUrmctm8cTGFOXDOAPLLNYb6wmUg8gjYJafwpsXE23qShaYtGgdtUJu_X5BBGG-ayCiM-gQi8HpsYsLtZozk31ERKPJGlDLUboAG50chrnGX4B46HyqhlSj9xMohy02t3MX0n-6xoRHLk5Oh8V2c0duIS4mZo0TAq11Zl61No7XvcMPz961yBIpblougDO3NlIXerppYqweTrkxdIR2u4KVXi5XGrbZ08pfBgjrEyAE0GkSkYu3jG0wyz60znuYtJlxdE33mYAPk40vKw1hOrGDl9iPJ1YaNliQie-gH5vV3MHWRwvMRdiDkCQ&atk=1jqb51kcq26s7009,"Overseas work or study experience. Experience with MaaS platforms or AI-focused organizations is preferred. Knowledge of TensorFlow, PyTorch, or similar deep learning frameworks.",,,indeed_sa,2026-06-05 05:45:40.067002+00:00
GYN & Hernia Tech Consultant - Abha-South Region,Medtronic,Jeddah,https://sa.indeed.com/rc/clk?jk=989031ae5cd67d2c&bb=0cCFxE5cVSOJSqYKNaPqrkIfqxdH0wld0iWXq6qpnJy45RHAWFGbMh72jzvzawtMKNG8rU2EH1Ji4IhxF19LYlbbzJcpqne-XVrB1hOHmRMo2zlc2JjKkAY-O16HZ6H0uhiVeU87CP_UDyTxrBCtHw%3D%3D&xkcb=SoCj67M3iLCJVCTDah0IbzkdCdPP&rjs=0&qd=Xd-cji1-rrfYy0m8LpokE8dF20pwsUrmctm8cTGFOXDOAPLLNYb6wmUg8gjYJafwpsXE23qShaYtGgdtUJu_X5BBGG-ayCiM-gQi8HpsYsLtZozk31ERKPJGlDLUboAG50chrnGX4B46HyqhlSj9xMohy02t3MX0n-6xoRHLk5Oh8V2c0duIS4mZo0TAq11Zl61No7XvcMPz961yBIpblougDO3NlIXerppYqweTrkxdIR2u4KVXi5XGrbZ08pfBgjrEyAE0GkSkYu3jG0wyz60znuYtJlxdE33mYAPk40vKw1hOrGDl9iPJ1YaNliQie-gH5vV3MHWRwvMRdiDkCQ&atk=1jqb51kcq26s7009,"5 years of experience with a proven track record in medical devices, clinical support, healthcare services, or a related industry, preferably surgery sales discipline (GYN or GS specialties).",,,indeed_sa,2026-06-05 05:45:40.011089+00:00
FIT-OUT SUPERVISOR,IMAR OVERSEAS SAUDI CO.W.L.L,Riyadh,https://sa.indeed.com/rc/clk?jk=816a846324bec749&bb=0cCFxE5cVSOJSqYKNaPqri9wUjSAGiPOambejkau9Lbys95gbkeNvS93XgSZdMkTKZdyBn043qi2SXfd55qXnPGF8RU7VG9aD_v6CltLo7TXZa4bYw0nAknO8tWUNZ0TBrshXOLtSwe3wFPvAOa_Og%3D%3D&xkcb=SoAX67M3iLCJVCTDah0JbzkdCdPP&rjs=0&qd=Xd-cji1-rrfYy0m8LpokE8dF20pwsUrmctm8cTGFOXDOAPLLNYb6wmUg8gjYJafwpsXE23qShaYtGgdtUJu_X5BBGG-ayCiM-gQi8HpsYsLtZozk31ERKPJGlDLUboAG50chrnGX4B46HyqhlSj9xMohy02t3MX0n-6xoRHLk5Oh8V2c0duIS4mZo0TAq11Zl61No7XvcMPz961yBIpblougDO3NlIXerppYqweTrkxdIR2u4KVXi5XGrbZ08pfBgjrEyAE0GkSkYu3jG0wyz60znuYtJlxdE33mYAPk40vKw1hOrGDl9iPJ1YaNliQie-gH5vV3MHWRwvMRdiDkCQ&atk=1jqb51kcq26s7009,"Coordinate with engineers , contractors, and other stakeholders. The ideal candidate will have a strong background in construction and contracting projects (Fit-out) and proven leadership in…",,,indeed_sa,2026-06-05 05:45:39.936918+00:00
General Manager - Operations,Future Pipe Industries,Dammam,https://sa.indeed.com/rc/clk?jk=d05b2d153e01c3a2&bb=0cCFxE5cVSOJSqYKNaPqrpUTyK3w39AgKRLK-lHoVhapDIbfMtyGf4ePd5-S9obhcuivN1fCT4IGC1seclIbIwRLCohdm_t8ivOlQdxxpvwuqDHet_2qg3-5jIpGTATuBHcs9sfYg_zqgfrINb0rDg%3D%3D&xkcb=SoCK67M3iLCJVCTDah0KbzkdCdPP&rjs=0&qd=Xd-cji1-rrfYy0m8LpokE8dF20pwsUrmctm8cTGFOXDOAPLLNYb6wmUg8gjYJafwpsXE23qShaYtGgdtUJu_X5BBGG-ayCiM-gQi8HpsYsLtZozk31ERKPJGlDLUboAG50chrnGX4B46HyqhlSj9xMohy02t3MX0n-6xoRHLk5Oh8V2c0duIS4mZo0TAq11Zl61No7XvcMPz961yBIpblougDO3NlIXerppYqweTrkxdIR2u4KVXi5XGrbZ08pfBgjrEyAE0GkSkYu3jG0wyz60znuYtJlxdE33mYAPk40vKw1hOrGDl9iPJ1YaNliQie-gH5vV3MHWRwvMRdiDkCQ&atk=1jqb51kcq26s7009,Six Sigma experience (Green Belt or above preferred). Strong ability to write and/or review financial statements. Drive RFT (Right First Time) performance to meet or exceed group standards.,,,indeed_sa,2026-06-05 05:45:39.886197+00:00
Sr. Splunk Engineer,DXC Technology,Riyadh,https://sa.indeed.com/rc/clk?jk=241dd1bdf812faeb&bb=DCwDrjQTuzFFT4geQPEO5RiTH4okYB-FduHpYh6fWOCbfdM9HepCPVPRUKc9BtRG0qFKD9lV6_fzd-O16rRAxLwmc3D0oKIfMmuNrzFfmztAYx5yRNqX_ERRMR-7rHCITDAde-tlgnRrESy4Nj8GXA%3D%3D&xkcb=SoAe67M3iLCJ27T43J0ZbzkdCdPP&rjs=0&qd=Xd-cji1-rrfYy0m8LpokE8dF20pwsUrmctm8cTGFOXDOAPLLNYb6wmUg8gjYJafwpsXE23qShaYtGgdtUJu_X5BBGG-ayCiM-gQi8HpsYsLtZozk31ERKPJGlDLUboAG50chrnGX4B46HyqhlSj9xMohy02t3MX0n-6xoRHLk5Oh8V2c0duIS4mZo0TAq11Zl61No7XvcMPz961yBIpblougDO3NlIXerppYqweTrkxdIR2u4KVXi5XGrbZ08pfBgjrEyAE0GkSkYu3jG0wyz60znuYtJlxdE33mYAPk40sHt6lbP9VBCLZDaBwFsmnSe-gH5vV3MHWRwvMRdiDkCQ&atk=1jqb51fto26pt001,Provide technical guidance and mentoring to junior Splunk engineers and analysts. 5+ years of hands-on experience in SIEM engineering with at least 3 years focused on Splunk Enterprise or Splunk Cloud…,,,indeed_sa,2026-06-05 05:45:36.253567+00:00
Terminal Systems Integration Lead (AIRPORTS / AVIATION),Parsons,Riyadh,https://sa.indeed.com/rc/clk?jk=34025ae150bbff2f&bb=DCwDrjQTuzFFT4geQPEO5UCh3ZFd0_RgbKSWjVl6DEfwAOUVdxYE7fUkKc9OAcSQMOA1k0qX_VbglCAo9r18R_vOfUu-JXDQr8K2v5Yq0y-fjzIaxIwnvBqNt0LOz7v0-q090udqVLdc4b4QqyhOFA%3D%3D&xkcb=SoCD67M3iLCJ27T43J0abzkdCdPP&rjs=0&qd=Xd-cji1-rrfYy0m8LpokE8dF20pwsUrmctm8cTGFOXDOAPLLNYb6wmUg8gjYJafwpsXE23qShaYtGgdtUJu_X5BBGG-ayCiM-gQi8HpsYsLtZozk31ERKPJGlDLUboAG50chrnGX4B46HyqhlSj9xMohy02t3MX0n-6xoRHLk5Oh8V2c0duIS4mZo0TAq11Zl61No7XvcMPz961yBIpblougDO3NlIXerppYqweTrkxdIR2u4KVXi5XGrbZ08pfBgjrEyAE0GkSkYu3jG0wyz60znuYtJlxdE33mYAPk40sHt6lbP9VBCLZDaBwFsmnSe-gH5vV3MHWRwvMRdiDkCQ&atk=1jqb51fto26pt001,"Provides technical guidance and integration support to systems engineers , testing teams, operational stakeholders, and specialist consultants. Minimum 15 years of professional experience in systems…",,,indeed_sa,2026-06-05 05:45:36.201097+00:00
Business Development Manager – Geoscience,Front End,Al Khobar,https://sa.indeed.com/rc/clk?jk=8ac9c9c37066d21c&bb=DCwDrjQTuzFFT4geQPEO5QuHHysM9kBOtK1WZmRukxiC6AuTKTlhMoUMB-81fdIk8w8pQDCiPuN2p51wT3rbtagwrqNnwlMYm9d1kIWfSj7YxDaU4RYX8_yEDRB3C7bP4y7oY2AlpPmXwAsGWxxZkw%3D%3D&xkcb=SoA367M3iLCJ27T43J0bbzkdCdPP&rjs=0&qd=Xd-cji1-rrfYy0m8LpokE8dF20pwsUrmctm8cTGFOXDOAPLLNYb6wmUg8gjYJafwpsXE23qShaYtGgdtUJu_X5BBGG-ayCiM-gQi8HpsYsLtZozk31ERKPJGlDLUboAG50chrnGX4B46HyqhlSj9xMohy02t3MX0n-6xoRHLk5Oh8V2c0duIS4mZo0TAq11Zl61No7XvcMPz961yBIpblougDO3NlIXerppYqweTrkxdIR2u4KVXi5XGrbZ08pfBgjrEyAE0GkSkYu3jG0wyz60znuYtJlxdE33mYAPk40sHt6lbP9VBCLZDaBwFsmnSe-gH5vV3MHWRwvMRdiDkCQ&atk=1jqb51fto26pt001,"Sell Front End's full geoscience portfolio, including: Experience working with international principals, survey contractors, or technology partners. Demonstrated track record of winning contracts and…",,,indeed_sa,2026-06-05 05:45:36.159482+00:00
Project Manager - Substation,"Hill International, Inc",Dammam,https://sa.indeed.com/rc/clk?jk=5f2a74d8ea4598d1&bb=DCwDrjQTuzFFT4geQPEO5diigbcepx1cNV1O5cZjjLWGJHD6Kt5ZJk5o9TvCX53vKviyz9F0qIeA9KaTJSdLIYFTMjEYrwbWR5lzpbLZfusU-2J9UFz3bOYb0Wp6d6J72-jByXwKpeegzwmAPdnRSQ%3D%3D&xkcb=SoAQ67M3iLCJ27T43J0EbzkdCdPP&rjs=0&qd=Xd-cji1-rrfYy0m8LpokE8dF20pwsUrmctm8cTGFOXDOAPLLNYb6wmUg8gjYJafwpsXE23qShaYtGgdtUJu_X5BBGG-ayCiM-gQi8HpsYsLtZozk31ERKPJGlDLUboAG50chrnGX4B46HyqhlSj9xMohy02t3MX0n-6xoRHLk5Oh8V2c0duIS4mZo0TAq11Zl61No7XvcMPz961yBIpblougDO3NlIXerppYqweTrkxdIR2u4KVXi5XGrbZ08pfBgjrEyAE0GkSkYu3jG0wyz60znuYtJlxdE33mYAPk40sHt6lbP9VBCLZDaBwFsmnSe-gH5vV3MHWRwvMRdiDkCQ&atk=1jqb51fto26pt001,Minimum 10 years in Project Management or PMC roles. The Project Manager (Substation) is responsible for leading the PMC oversight and delivery of the Airport Substation and Medium Voltage Network…,,,indeed_sa,2026-06-05 05:45:36.119365+00:00
Terminal Systems Lead - (AIRPORTS / AVIATION),Parsons,Riyadh,https://sa.indeed.com/rc/clk?jk=1de54cabb7b7e712&bb=DCwDrjQTuzFFT4geQPEO5aZQ3S_3K5VT5gTC5ycLOdrSuq3eNa2222eh_w1VdEei3dhTvF4cCL6WCZLqkRZrFs7gzC67_T58IERA3dz__DWsLDQ4CRXjiDLXpyq1bSu--HiqCoQpwfFmBSkZp_5J-Q%3D%3D&xkcb=SoCk67M3iLCJ27T43J0FbzkdCdPP&rjs=0&qd=Xd-cji1-rrfYy0m8LpokE8dF20pwsUrmctm8cTGFOXDOAPLLNYb6wmUg8gjYJafwpsXE23qShaYtGgdtUJu_X5BBGG-ayCiM-gQi8HpsYsLtZozk31ERKPJGlDLUboAG50chrnGX4B46HyqhlSj9xMohy02t3MX0n-6xoRHLk5Oh8V2c0duIS4mZo0TAq11Zl61No7XvcMPz961yBIpblougDO3NlIXerppYqweTrkxdIR2u4KVXi5XGrbZ08pfBgjrEyAE0GkSkYu3jG0wyz60znuYtJlxdE33mYAPk40sHt6lbP9VBCLZDaBwFsmnSe-gH5vV3MHWRwvMRdiDkCQ&atk=1jqb51fto26pt001,"Provides technical guidance and mentoring to systems engineers , integration teams, testing personnel, and specialist consultants. Minimum 15 years of professional experience in airport systems…",,,indeed_sa,2026-06-05 05:45:36.072939+00:00
