Title,Company,Location,URL,Description,Tags,Salary,Source,Scraped At
Medien­gestalter Digital (m/w/d),cyclos design GmbH,"Münster, North Rhine-Westphalia, Germany",https://de.linkedin.com/jobs/view/medien%C2%ADgestalter-digital-m-w-d-at-cyclos-design-gmbh-4424925394?position=30&pageNum=0&refId=O7VuIFu%2FOur52sldEqeE3A%3D%3D&trackingId=1%2FV3K3V98CnY%2BP3qkDA6Cw%3D%3D,,Posted 2026-06-05,,linkedin_germany,2026-06-05 22:47:13.442145+00:00
German Data Annotator (Tier 1),Agents Only Technologies,Germany,https://de.linkedin.com/jobs/view/german-data-annotator-tier-1-at-agents-only-technologies-4424620766?position=28&pageNum=0&refId=O7VuIFu%2FOur52sldEqeE3A%3D%3D&trackingId=gZLKT%2BEx%2BZTy2%2Fau%2BJs1Fw%3D%3D,,Posted 2026-06-05,,linkedin_germany,2026-06-05 22:47:13.388509+00:00
Entwicklungsingenieur (m/w/d) für vibroakustische Produkte – Windenergie,Wölfel Group,"Berlin, Berlin, Germany",https://de.linkedin.com/jobs/view/entwicklungsingenieur-m-w-d-f%C3%BCr-vibroakustische-produkte-%E2%80%93-windenergie-at-w%C3%B6lfel-group-4424921375?position=27&pageNum=0&refId=O7VuIFu%2FOur52sldEqeE3A%3D%3D&trackingId=ZILj6T%2Bakf2SElyCMJI5%2FA%3D%3D,,Posted 2026-06-05,,linkedin_germany,2026-06-05 22:47:13.340229+00:00
2x Project Manager/Engineer – Industrialization & Development,Planet Pharma,"Kelberg, Rhineland-Palatinate, Germany",https://de.linkedin.com/jobs/view/2x-project-manager-engineer-%E2%80%93-industrialization-development-at-planet-pharma-4412256536?position=26&pageNum=0&refId=O7VuIFu%2FOur52sldEqeE3A%3D%3D&trackingId=TUlNRGHyiC7%2FHZADHqBI4A%3D%3D,,Posted 2026-06-05,,linkedin_germany,2026-06-05 22:47:13.279408+00:00
Research Data Architect (m/w/d) im Institut für Tierschutz und Tierhaltung,Friedrich-Loeffler-Institut,"Mariensee, Lower Saxony, Germany",https://de.linkedin.com/jobs/view/research-data-architect-m-w-d-im-institut-f%C3%BCr-tierschutz-und-tierhaltung-at-friedrich-loeffler-institut-4424625009?position=25&pageNum=0&refId=O7VuIFu%2FOur52sldEqeE3A%3D%3D&trackingId=TmsZDy9jTjLkn8j122OMYg%3D%3D,,Posted 2026-06-05,,linkedin_germany,2026-06-05 22:47:13.228649+00:00
Senior Developer for Natural for z/OS and related Products,Software AG,"Darmstadt, Hesse, Germany",https://de.linkedin.com/jobs/view/senior-developer-for-natural-for-z-os-and-related-products-at-software-ag-4424916495?position=24&pageNum=0&refId=O7VuIFu%2FOur52sldEqeE3A%3D%3D&trackingId=8NsN07pyupFUqnHnZr1lYw%3D%3D,,Posted 2026-06-05,,linkedin_germany,2026-06-05 22:47:13.180191+00:00
Praktikant/Bachelorand/Masterand (w/m/d),Excelitas Technologies Corp.,"Kelheim, Bavaria, Germany",https://de.linkedin.com/jobs/view/praktikant-bachelorand-masterand-w-m-d-at-excelitas-technologies-corp-4410492865?position=23&pageNum=0&refId=O7VuIFu%2FOur52sldEqeE3A%3D%3D&trackingId=MD78%2BDtyTiNoRegTK4klqQ%3D%3D,,Posted 2026-06-05,,linkedin_germany,2026-06-05 22:47:13.130499+00:00
Geoinformatiker (w/m/d),Flick Ingenieurgemeinschaft,"Hamburg, Hamburg, Germany",https://de.linkedin.com/jobs/view/geoinformatiker-w-m-d-at-flick-ingenieurgemeinschaft-4424911680?position=22&pageNum=0&refId=O7VuIFu%2FOur52sldEqeE3A%3D%3D&trackingId=CSFhyhy03b1GqvcfrFJ6kA%3D%3D,,Posted 2026-06-05,,linkedin_germany,2026-06-05 22:47:13.083174+00:00
Senior Quality Assurance Engineer – Windows & Linux,Software AG,"Darmstadt, Hesse, Germany",https://de.linkedin.com/jobs/view/senior-quality-assurance-engineer-%E2%80%93-windows-linux-at-software-ag-4424908556?position=21&pageNum=0&refId=O7VuIFu%2FOur52sldEqeE3A%3D%3D&trackingId=xqlUzrFIfoz3r3DnIFQuJQ%3D%3D,,Posted 2026-06-05,,linkedin_germany,2026-06-05 22:47:13.018588+00:00
Staff AI Engineer (d/f/m),Personio,"Berlin, Berlin, Germany",https://de.linkedin.com/jobs/view/staff-ai-engineer-d-f-m-at-personio-4421191565?position=19&pageNum=0&refId=O7VuIFu%2FOur52sldEqeE3A%3D%3D&trackingId=7sTFJeIYiodDiKO4zg0gqA%3D%3D,,Posted 2026-06-05,,linkedin_germany,2026-06-05 22:47:12.950384+00:00
"Senior Developer, PHP / Laravel / Vue (m/w/d)",Instaffo,"Berlin, Berlin, Germany",https://de.linkedin.com/jobs/view/senior-developer-php-laravel-vue-m-w-d-at-instaffo-4424785961?position=18&pageNum=0&refId=O7VuIFu%2FOur52sldEqeE3A%3D%3D&trackingId=qcyPwi%2BndS7%2Bh9eAGPAbdg%3D%3D,,Posted 2026-06-05,,linkedin_germany,2026-06-05 22:47:12.900299+00:00
Product Support Engineer 2,Lam Research,"Dresden, Saxony, Germany",https://de.linkedin.com/jobs/view/product-support-engineer-2-at-lam-research-4424614850?position=17&pageNum=0&refId=O7VuIFu%2FOur52sldEqeE3A%3D%3D&trackingId=hb3gqN%2Buv32UZj8QejpxJw%3D%3D,,Posted 2026-06-05,,linkedin_germany,2026-06-05 22:47:12.849816+00:00
Experienced Technology Development Engineer,GlobalFoundries,"Dresden, Saxony, Germany",https://de.linkedin.com/jobs/view/experienced-technology-development-engineer-at-globalfoundries-4424618741?position=15&pageNum=0&refId=O7VuIFu%2FOur52sldEqeE3A%3D%3D&trackingId=3O1uvr2OcaEOpUj4jLrtvw%3D%3D,,Posted 2026-06-05,,linkedin_germany,2026-06-05 22:47:12.782970+00:00
Systemadministrator mit DevOps Kenntnissen im Bereich Linux und Python (35626-42DEV),TPN2,"Cologne, North Rhine-Westphalia, Germany",https://de.linkedin.com/jobs/view/systemadministrator-mit-devops-kenntnissen-im-bereich-linux-und-python-35626-42dev-at-tpn2-4424616883?position=13&pageNum=0&refId=O7VuIFu%2FOur52sldEqeE3A%3D%3D&trackingId=kEA9MulQXhzeso7w7AVboA%3D%3D,,Posted 2026-06-05,,linkedin_germany,2026-06-05 22:47:12.697176+00:00
Desktop Support Engineer,Blupace Tech,"Berlin, Berlin, Germany",https://de.linkedin.com/jobs/view/desktop-support-engineer-at-blupace-tech-4424919035?position=12&pageNum=0&refId=O7VuIFu%2FOur52sldEqeE3A%3D%3D&trackingId=gNz4y0Uz1V894ojxkE2WfA%3D%3D,,Posted 2026-06-05,,linkedin_germany,2026-06-05 22:47:12.653321+00:00
Automatisierungsspezialist (m/w/d),smartConsulting Zauner,Germany,https://de.linkedin.com/jobs/view/automatisierungsspezialist-m-w-d-at-smartconsulting-zauner-4421189608?position=11&pageNum=0&refId=O7VuIFu%2FOur52sldEqeE3A%3D%3D&trackingId=pCSadT%2BbgJhQndA9h%2F24Qg%3D%3D,,Posted 2026-06-05,,linkedin_germany,2026-06-05 22:47:12.607513+00:00
"Forward Deployed Engineer, GTM, DACH",Notion,"Munich, Bavaria, Germany",https://de.linkedin.com/jobs/view/forward-deployed-engineer-gtm-dach-at-notion-4369688554?position=10&pageNum=0&refId=O7VuIFu%2FOur52sldEqeE3A%3D%3D&trackingId=gybASC7fo8SMOCOR9TC5BQ%3D%3D,,Posted 2026-06-05,,linkedin_germany,2026-06-05 22:47:12.550335+00:00
AI Engineer (d/f/m),Personio,"Berlin, Berlin, Germany",https://de.linkedin.com/jobs/view/ai-engineer-d-f-m-at-personio-4421193539?position=8&pageNum=0&refId=O7VuIFu%2FOur52sldEqeE3A%3D%3D&trackingId=9O34i%2BI4DFIjPTbSxly9nA%3D%3D,,Posted 2026-06-05,,linkedin_germany,2026-06-05 22:47:12.468706+00:00
