Title,Company,Location,URL,Description,Tags,Salary,Source,Scraped At
Senior Account Manager – Integrationen & Onboarding,ChefsList GmbH,Homeoffice,https://de.indeed.com/rc/clk?jk=6eec84d46469279a&bb=V98Trb-dhZWg0TB346wFTZ0rdeLtJYyCYBpPsGzcOAc5vGObXeezHrtjY_THWI8qYyiOsDW9Y2OBDEMtEBxV8HaxZ8AG6xP1pMXYCZuDOWBgStVmG7f_zdqRXzxDFC0gLxD86Zx4jp63K0PrCWJzHw%3D%3D&xkcb=SoDo67M3iNNgM_zNh50JbzkdCdPP&fccid=41d16727597b9272&cmp=ChefsList-GmbH&ti=Senior+Key+Account+Manager&vjs=3,Vollzeit | Mid-Senior Level. ChefsList digitalisiert die Zusammenarbeit zwischen Lebensmittelgroßhändlern und Gastronomiebetrieben.,"Weiterbildungsprogramme,Homeoffice-Möglichkeit",,indeed_germany,2026-06-05 23:46:17.990835+00:00
Forward Deployed Engineer (Europe),Akka,Homeoffice,https://de.indeed.com/rc/clk?jk=4ba51b570f0eb5d2&bb=V98Trb-dhZWg0TB346wFTZaE-5xTnrYLaoMEianDBsGOhEbSi118bw4xiAeDwt2cvvUhP80bTqMlbe_SmPUiieyrLeBWOx530-yZ8-vBynXe_LufVtPC3mXQdDbDetyM&xkcb=SoDB67M3iNNgM_zNh50LbzkdCdPP&fccid=b780c5d1f38b6a83&vjs=3,JVM Proficiency: Strong professional understanding of Java or other JVM-based languages. SRE & DevOps Guidance: Advise on environment setup and container…,,,indeed_germany,2026-06-05 23:46:17.890853+00:00
Kazakh Language Specialist - Freelance AI Trainer Project,Meridial,Homeoffice,https://de.indeed.com/rc/clk?jk=b3b1c4759417c1a4&bb=V98Trb-dhZWg0TB346wFTZieuIfRy4OUE-3QdWYgFjrD5Gv-aUVywXBA218y7QCCsS-LyflBZzScW7PgDJNVRhAtVgfXizdA3o8Cp0mlYmlyKb9-6NhlAiKzwKl5TrLS&xkcb=SoAY67M3iNNgM_TNh50rbzkdCdPP&fccid=d830ac000bbc6f54&vjs=3,"Experience in training, coaching, or linguistic annotation is a plus. Fluency in Kazakh is required, along with demonstrated experience in translation,…",,,indeed_germany,2026-06-05 23:46:17.737350+00:00
Ukrainian Language Specialist - Freelance AI Trainer Project,Meridial,Homeoffice,https://de.indeed.com/rc/clk?jk=22ed0b5b57a90416&bb=V98Trb-dhZWg0TB346wFTbK6XBEZV1G6gbRi3e4soBaitrhSUc9iMXI4h1q-F5JeZ-XfAV-KcbNYysVPhXr2m9EO8uFXsNIuFkRMf7fTuT1JnoJ-0EczCSAdBHmC0k5b&xkcb=SoCj67M3iNNgM_TNh50UbzkdCdPP&fccid=d830ac000bbc6f54&vjs=3,"A master's or PhD in Ukrainian language, linguistics, or a closely related field is ideal; peer-reviewed publications, teaching experience, or hands-on…",,,indeed_germany,2026-06-05 23:46:17.635675+00:00
Uzbek Language Specialist - Freelance AI Trainer Project,Meridial,Homeoffice,https://de.indeed.com/rc/clk?jk=c5c7e0c72726cd9d&bb=V98Trb-dhZWg0TB346wFTRfqWNEyhYRQ7yqutaTu_xsUClj5MLu1LiZzOz75nQlBzGkL7T9JSJY8X-6135__BSafqDOzxWjYXhU-lfoRtgb4Pq36Uc0oYrJXM_i1DM33&xkcb=SoAX67M3iNNgM_TNh50VbzkdCdPP&fccid=d830ac000bbc6f54&vjs=3,"Experience in training, coaching, or linguistic annotation is a plus. Fluency in Uzbek is required, along with demonstrated experience in translation,…",,,indeed_germany,2026-06-05 23:46:17.512964+00:00
Digital Designer (m/w/d),H&D GmbH Unternehmensberatung,Homeoffice,https://de.indeed.com/rc/clk?jk=8d6fd8a2a0833524&bb=V98Trb-dhZWg0TB346wFTdJ4apITN-1CW6Z713JX5Wu6CZBsgX_2TeV0nitVh-iq2V14BE0CWxNBVf-CMnZrNdOhG86lJP0GAPkWDi4MLsSemE16c6nwRQEyVTmkqJoR&xkcb=SoCK67M3iNNgM_TNh50WbzkdCdPP&fccid=dd616958bd9ddc12&vjs=3,Wir gestalten Digitalisierung in Bayerns Verwaltung und darüber hinaus. Unsere Mitarbeitenden kommen aus 26 verschiedenen Kulturen auf vier Kontinenten.,"Weiterbildungsprogramme,Flexible Arbeitszeiten,Firmenevents",,indeed_germany,2026-06-05 23:46:17.378299+00:00
Machine Learning Engineer,Zillow.com,Homeoffice,https://de.indeed.com/rc/clk?jk=13b60272c75ecb3f&bb=V98Trb-dhZWg0TB346wFTVF_WAHBhdPQUBU8fgc-bd3yGTK6JMch5ywh2pzLqhDqjO8w3_hFhC8Q8YnEGT16VyhCEVGJrtnPmU5HOYn7JFTb02WlTOE5sNMGoYl6gCBp&xkcb=SoA-67M3iNNgM_TNh50XbzkdCdPP&fccid=913e1b259c8d65e2&vjs=3,Employees in this role will not be paid below the salary threshold for exempt employees in the state where they reside. <…,,,indeed_germany,2026-06-05 23:46:17.251082+00:00
Field Service Engineer 3,Onto Innovation,Homeoffice,https://de.indeed.com/rc/clk?jk=561b7d9751cb4d85&bb=V98Trb-dhZWg0TB346wFTRY5KBI0oJBRW7byFS7BNP0zwfisnoswKAfB9E0qDmYx4Xy2L3QhXrxyK6RHrtZNKM71x7WejnPwQUpyAT8Ay5hGHjvl6UNv5XR5o8d4EvWX&xkcb=SoCw67M3iNNgM_TNh50QbzkdCdPP&fccid=d43ccbf09b6207fc&vjs=3,"With experience in electrical, Mechanical and software. College/University degree or several years of professional experience in engineering / E&I.",,,indeed_germany,2026-06-05 23:46:17.112093+00:00
Senior Computer Vision Engineer,Visarsoft GmbH,Homeoffice,https://de.indeed.com/rc/clk?jk=0fd00a4a459a8c98&bb=V98Trb-dhZWg0TB346wFTeIIYkuMY2UNtpCK2-VAPr4Qj5ovZwAliFRyZMtmoWUHtunYRq9SpdqoljAbXM7Mf8FwNBsneVd5JdIqOfTjUihvYuuPbZyOabQnpV6UiFZl&xkcb=SoAE67M3iNNgM_TNh50RbzkdCdPP&fccid=49c50dafa4f493b4&vjs=3,Wir suchen einen erfahrenen Ingenieur für Computer Vision und Geodaten-KI zur Entwicklung eines KI-Produkts im Verteidigungstechnologiebereich.,,,indeed_germany,2026-06-05 23:46:16.974986+00:00
Senior Softwareentwickler/in Web (m/w/d),kanzlei.land GmbH,Homeoffice,https://de.indeed.com/rc/clk?jk=02f99a2b20998de5&bb=V98Trb-dhZWg0TB346wFTUzzZPEi0RYNQ66lw9uYKavFOMn1CiRPD3F7RCJiXRtQQy4CTa0D94EqswJDCgcy-c-Phinx10Kvlp5Ckow1wbUKfKq39KrmYQPuQz8OuZi-&xkcb=SoCZ67M3iNNgM_TNh50SbzkdCdPP&fccid=dd616958bd9ddc12&vjs=3,Der konsequente Umstieg weg von dem Altsystem ist innerhalb der nächsten 12 Monate geplant. Dabei denkst du über die reine Implementierung hinaus und übernimmst…,"Weiterbildungsprogramme,Verkehrsanbindung,Firmenevents",,indeed_germany,2026-06-05 23:46:16.882124+00:00
