Title,Company,Location,URL,Description,Tags,Salary,Source,Scraped At
Direct Response Video Editor - Meta Ads Full-time,AI Acquisition,Poland,https://pl.linkedin.com/jobs/view/direct-response-video-editor-meta-ads-full-time-at-ai-acquisition-4424153336?position=15&pageNum=0&refId=ZeELYozZaDyhEgyj2wfVqQ%3D%3D&trackingId=eGYKfU8mEY%2FbwjHJLPvNfQ%3D%3D,,Posted 2026-06-05,,linkedin_poland,2026-06-05 06:11:53.883449+00:00
Technical Support Analyst (L2),Runpod,"Warsaw, Mazowieckie, Poland",https://pl.linkedin.com/jobs/view/technical-support-analyst-l2-at-runpod-4392471631?position=14&pageNum=0&refId=ZeELYozZaDyhEgyj2wfVqQ%3D%3D&trackingId=iFwuqcOOVYKtR8CfjhUySQ%3D%3D,,Posted 2026-06-05,,linkedin_poland,2026-06-05 06:11:53.840647+00:00
𝗦𝗺𝗮𝗿𝘁 𝗠𝗲𝘁𝗲𝗿𝗶𝗻𝗴 𝗦𝘆𝘀𝘁𝗲𝗺𝘀 – 𝗦𝗼𝗹𝘂𝘁𝗶𝗼𝗻 𝗦𝗽𝗲𝗰𝗶𝗮𝗹𝗶𝘀𝘁,EDMP,Poland,https://pl.linkedin.com/jobs/view/%F0%9D%97%A6%F0%9D%97%BA%F0%9D%97%AE%F0%9D%97%BF%F0%9D%98%81-%F0%9D%97%A0%F0%9D%97%B2%F0%9D%98%81%F0%9D%97%B2%F0%9D%97%BF%F0%9D%97%B6%F0%9D%97%BB%F0%9D%97%B4-%F0%9D%97%A6%F0%9D%98%86%F0%9D%98%80%F0%9D%98%81%F0%9D%97%B2%F0%9D%97%BA%F0%9D%98%80-%E2%80%93-%F0%9D%97%A6%F0%9D%97%BC%F0%9D%97%B9%F0%9D%98%82%F0%9D%98%81%F0%9D%97%B6%F0%9D%97%BC%F0%9D%97%BB-%F0%9D%97%A6%F0%9D%97%BD%F0%9D%97%B2%F0%9D%97%B0%F0%9D%97%B6%F0%9D%97%AE%F0%9D%97%B9%F0%9D%97%B6%F0%9D%98%80%F0%9D%98%81-at-edmp-4421112059?position=13&pageNum=0&refId=ZeELYozZaDyhEgyj2wfVqQ%3D%3D&trackingId=ZlAzFGlaYpAz0Uhs2TLTpg%3D%3D,,Posted 2026-06-05,,linkedin_poland,2026-06-05 06:11:53.789148+00:00
Senior Full Stack Developer (Java & Angular),Infinity Quest,"Warsaw, Mazowieckie, Poland",https://pl.linkedin.com/jobs/view/senior-full-stack-developer-java-angular-at-infinity-quest-4424137870?position=12&pageNum=0&refId=ZeELYozZaDyhEgyj2wfVqQ%3D%3D&trackingId=2Ja9vA3zd6FvB1aJSuCL1A%3D%3D,,Posted 2026-06-05,,linkedin_poland,2026-06-05 06:11:53.743925+00:00
Security engineer,Bending Spoons,Poland,https://pl.linkedin.com/jobs/view/security-engineer-at-bending-spoons-4424512566?position=7&pageNum=0&refId=ZeELYozZaDyhEgyj2wfVqQ%3D%3D&trackingId=UVH5FeClMlcvKUIKis5H1A%3D%3D,,Posted 2026-06-05,,linkedin_poland,2026-06-05 06:11:53.618112+00:00
Security engineer intern,Bending Spoons,Poland,https://pl.linkedin.com/jobs/view/security-engineer-intern-at-bending-spoons-4424501764?position=4&pageNum=0&refId=ZeELYozZaDyhEgyj2wfVqQ%3D%3D&trackingId=idnSD%2FuQ2uLHOIKOBDWXZg%3D%3D,,Posted 2026-06-05,,linkedin_poland,2026-06-05 06:11:53.539619+00:00
AI Engineer (Remote),Hire Feed,Poland,https://pl.linkedin.com/jobs/view/ai-engineer-remote-at-hire-feed-4424149488?position=3&pageNum=0&refId=ZeELYozZaDyhEgyj2wfVqQ%3D%3D&trackingId=W2hVMW3U%2FoC%2F%2F3Qo%2Fuf54A%3D%3D,,Posted 2026-06-05,,linkedin_poland,2026-06-05 06:11:53.490667+00:00
Android Developer,RemoteStar,Poland,https://pl.linkedin.com/jobs/view/android-developer-at-remotestar-4421124039?position=2&pageNum=0&refId=ZeELYozZaDyhEgyj2wfVqQ%3D%3D&trackingId=Uu062ZtyAL23j1mW3FSVcQ%3D%3D,,Posted 2026-06-05,,linkedin_poland,2026-06-05 06:11:53.445336+00:00
iOS Developer,RemoteStar,Poland,https://pl.linkedin.com/jobs/view/ios-developer-at-remotestar-4421124041?position=1&pageNum=0&refId=ZeELYozZaDyhEgyj2wfVqQ%3D%3D&trackingId=Ym13rZGy2iRHZHlU7%2FcWhQ%3D%3D,,Posted 2026-06-05,,linkedin_poland,2026-06-05 06:11:53.398983+00:00
