Title,Company,Location,URL,Description,Tags,Salary,Source,Scraped At
Technical Office Engineer (Furniture Industry),ALNASSAJ TEXTILE,"New Cairo, Cairo, Egypt",https://eg.linkedin.com/jobs/view/technical-office-engineer-furniture-industry-at-alnassaj-textile-4418711362?position=23&pageNum=0&refId=lm%2B8QLAzgnOzzmxX6LcoVQ%3D%3D&trackingId=wEMlVjT%2B6e6uirvusy%2BRLw%3D%3D,,Posted 2026-06-01,,linkedin_eg,2026-06-01T13:24:47.979226+00:00
Customer Service Engineer - Egypt,United Imaging Healthcare,"Cairo, Egypt",https://eg.linkedin.com/jobs/view/customer-service-engineer-egypt-at-united-imaging-healthcare-4422814065?position=22&pageNum=0&refId=lm%2B8QLAzgnOzzmxX6LcoVQ%3D%3D&trackingId=9kclbEZ6tdn8%2F297hPn4Xw%3D%3D,,Posted 2026-06-01,,linkedin_eg,2026-06-01T13:24:47.910236+00:00
Sales Engineer,Furniture of Egypt - أثاث مصر,"Cairo, Cairo, Egypt",https://eg.linkedin.com/jobs/view/sales-engineer-at-furniture-of-egypt-%D8%A3%D8%AB%D8%A7%D8%AB-%D9%85%D8%B5%D8%B1-4418773084?position=21&pageNum=0&refId=lm%2B8QLAzgnOzzmxX6LcoVQ%3D%3D&trackingId=7LVC23InT275FDyO3ZxafA%3D%3D,,Posted 2026-06-01,,linkedin_eg,2026-06-01T13:24:47.841459+00:00
Senior Public Health Engineer,Egis in Africa,"Cairo, Cairo, Egypt",https://eg.linkedin.com/jobs/view/senior-public-health-engineer-at-egis-in-africa-4421691744?position=20&pageNum=0&refId=lm%2B8QLAzgnOzzmxX6LcoVQ%3D%3D&trackingId=fmjKitza2X%2FuAWOXHPRHvA%3D%3D,,Posted 2026-06-01,,linkedin_eg,2026-06-01T13:24:47.775748+00:00
Full Stack Software Engineer (.NET Core),Whizz Marketing Solutions,"Qesm El Maadi, Cairo, Egypt",https://eg.linkedin.com/jobs/view/full-stack-software-engineer-net-core-at-whizz-marketing-solutions-4418389732?position=19&pageNum=0&refId=lm%2B8QLAzgnOzzmxX6LcoVQ%3D%3D&trackingId=mqhprDS3%2BfCNSPnLklf4IA%3D%3D,,Posted 2026-05-31,,linkedin_eg,2026-06-01T13:24:47.698587+00:00
Technical Sales Engineer,REDA Hazard Control,"Cairo, Egypt",https://eg.linkedin.com/jobs/view/technical-sales-engineer-at-reda-hazard-control-4348774939?position=18&pageNum=0&refId=lm%2B8QLAzgnOzzmxX6LcoVQ%3D%3D&trackingId=gFeqrUJqa3lpayJZlCKY3Q%3D%3D,,Posted 2026-06-01,,linkedin_eg,2026-06-01T13:24:47.601844+00:00
Customer Service Engineer - Egypt (support Libya),United Imaging Healthcare,"Cairo, Egypt",https://eg.linkedin.com/jobs/view/customer-service-engineer-egypt-support-libya-at-united-imaging-healthcare-4422807997?position=17&pageNum=0&refId=lm%2B8QLAzgnOzzmxX6LcoVQ%3D%3D&trackingId=0qZ%2Bkq%2BKFxo4y3AvmRAYhg%3D%3D,,Posted 2026-06-01,,linkedin_eg,2026-06-01T13:24:47.530400+00:00
RAM Engineer,Alstom,"Cairo, Cairo, Egypt",https://eg.linkedin.com/jobs/view/ram-engineer-at-alstom-4418757273?position=16&pageNum=0&refId=lm%2B8QLAzgnOzzmxX6LcoVQ%3D%3D&trackingId=cyq4HyvZcEE2nUHoqWFuHg%3D%3D,,Posted 2026-06-01,,linkedin_eg,2026-06-01T13:24:47.457938+00:00
Investment Banking Intern,Catalyst Partners Middle East,"Giza, Al Jizah, Egypt",https://eg.linkedin.com/jobs/view/investment-banking-intern-at-catalyst-partners-middle-east-4418749602?position=15&pageNum=0&refId=lm%2B8QLAzgnOzzmxX6LcoVQ%3D%3D&trackingId=dfwWZgysoK2IBwT8k0oCbA%3D%3D,,Posted 2026-06-01,,linkedin_eg,2026-06-01T13:24:47.391103+00:00
Site Engineer,RETRO SOLUTIONS,"Cairo, Cairo, Egypt",https://eg.linkedin.com/jobs/view/site-engineer-at-retro-solutions-4421812078?position=14&pageNum=0&refId=lm%2B8QLAzgnOzzmxX6LcoVQ%3D%3D&trackingId=NAeu77jQ5TXKzQXt1W0VYQ%3D%3D,,Posted 2026-06-01,,linkedin_eg,2026-06-01T13:24:47.323628+00:00
Mid Backend Developer (Java / Kotlin / Spring Boot),OPSinnovate,"Giza, Al Jizah, Egypt",https://eg.linkedin.com/jobs/view/mid-backend-developer-java-kotlin-spring-boot-at-opsinnovate-4418732429?position=13&pageNum=0&refId=lm%2B8QLAzgnOzzmxX6LcoVQ%3D%3D&trackingId=t9wgXrSvbSZLw8iYsELtFg%3D%3D,,Posted 2026-06-01,,linkedin_eg,2026-06-01T13:24:47.244500+00:00
Research And Development Engineer,Infinity Egypt,"Ad-Duqqi, Al Jizah, Egypt",https://eg.linkedin.com/jobs/view/research-and-development-engineer-at-infinity-egypt-4418739880?position=12&pageNum=0&refId=lm%2B8QLAzgnOzzmxX6LcoVQ%3D%3D&trackingId=1xpaaPfB42uAgHhU47LbzA%3D%3D,,Posted 2026-06-01,,linkedin_eg,2026-06-01T13:24:47.174512+00:00
Design Engineer/ Tender – Substations,Alfanar Engineering Services,"Cairo, Egypt",https://eg.linkedin.com/jobs/view/design-engineer-tender-%E2%80%93-substations-at-alfanar-engineering-services-4418734250?position=11&pageNum=0&refId=lm%2B8QLAzgnOzzmxX6LcoVQ%3D%3D&trackingId=sYejQEmTYf7%2BmHuPxXLVdw%3D%3D,,Posted 2026-06-01,,linkedin_eg,2026-06-01T13:24:47.108174+00:00
Mid-Level QC Engineer,parallel,"Cairo, Egypt",https://eg.linkedin.com/jobs/view/mid-level-qc-engineer-at-parallel-4418756125?position=10&pageNum=0&refId=lm%2B8QLAzgnOzzmxX6LcoVQ%3D%3D&trackingId=FHbG8lxynO%2Bjq0SsB%2BhTCg%3D%3D,,Posted 2026-06-01,,linkedin_eg,2026-06-01T13:24:47.042591+00:00
Site Engineers (Mechanical Engineers),Talent Ferry agency,"Cairo, Cairo, Egypt",https://eg.linkedin.com/jobs/view/site-engineers-mechanical-engineers-at-talent-ferry-agency-4418764241?position=9&pageNum=0&refId=lm%2B8QLAzgnOzzmxX6LcoVQ%3D%3D&trackingId=4m7dTBFi95tQ5ObFpyIR8w%3D%3D,,Posted 2026-06-01,,linkedin_eg,2026-06-01T13:24:46.971421+00:00
Mid-Level AI Engineer,EYouth,"Cairo, Egypt",https://eg.linkedin.com/jobs/view/mid-level-ai-engineer-at-eyouth-4418743991?position=8&pageNum=0&refId=lm%2B8QLAzgnOzzmxX6LcoVQ%3D%3D&trackingId=0JdLqBHrF3w8kqUZOFqCkQ%3D%3D,,Posted 2026-06-01,,linkedin_eg,2026-06-01T13:24:46.909114+00:00
Summer Internship (UAE),Majid Al Futtaim,"Cairo, Cairo, Egypt",https://eg.linkedin.com/jobs/view/summer-internship-uae-at-majid-al-futtaim-4422884268?position=7&pageNum=0&refId=lm%2B8QLAzgnOzzmxX6LcoVQ%3D%3D&trackingId=%2BaMk8c5ecW5OmsfrSwPPxw%3D%3D,,Posted 2026-06-01,,linkedin_eg,2026-06-01T13:24:46.818911+00:00
Full-Stack AI & No-Code Developer (Lovable + Supabase),Business Solutions,"Qesm 1st Nasser City, Cairo, Egypt",https://eg.linkedin.com/jobs/view/full-stack-ai-no-code-developer-lovable-%2B-supabase-at-business-solutions-4418714250?position=6&pageNum=0&refId=lm%2B8QLAzgnOzzmxX6LcoVQ%3D%3D&trackingId=E%2BObmlMrFVUGmIe2eYujdA%3D%3D,,Posted 2026-06-01,,linkedin_eg,2026-06-01T13:24:46.757110+00:00
Senior API Integration Specialist,TAWANTECH,"Cairo, Cairo, Egypt",https://eg.linkedin.com/jobs/view/senior-api-integration-specialist-at-tawantech-4421805704?position=5&pageNum=0&refId=lm%2B8QLAzgnOzzmxX6LcoVQ%3D%3D&trackingId=f4571Q3f2SLtN174VPrJrA%3D%3D,,Posted 2026-06-01,,linkedin_eg,2026-06-01T13:24:46.665803+00:00
Senior Cloud Consultant,Red Hat,"Cairo, Cairo, Egypt",https://eg.linkedin.com/jobs/view/senior-cloud-consultant-at-red-hat-4422833351?position=4&pageNum=0&refId=lm%2B8QLAzgnOzzmxX6LcoVQ%3D%3D&trackingId=UkRb%2FcmpIqN%2FSN8uI8353A%3D%3D,,Posted 2026-06-01,,linkedin_eg,2026-06-01T13:24:46.601716+00:00
Summer Intern,Atos,"Cairo, Egypt",https://eg.linkedin.com/jobs/view/summer-intern-at-atos-4418757185?position=3&pageNum=0&refId=lm%2B8QLAzgnOzzmxX6LcoVQ%3D%3D&trackingId=6XvyOINGdYBqnwA7vMmiqg%3D%3D,,Posted 2026-06-01,,linkedin_eg,2026-06-01T13:24:46.535371+00:00
Manufacturing Engineer,DE.CI,"Cairo, Cairo, Egypt",https://eg.linkedin.com/jobs/view/manufacturing-engineer-at-de-ci-4418737267?position=2&pageNum=0&refId=lm%2B8QLAzgnOzzmxX6LcoVQ%3D%3D&trackingId=gqIFy8IFJeHgbtNY5TFVbw%3D%3D,,Posted 2026-06-01,,linkedin_eg,2026-06-01T13:24:46.473045+00:00
Automotive Engineer,United Group - Nissan Authorized Dealer,"Cairo, Egypt",https://eg.linkedin.com/jobs/view/automotive-engineer-at-united-group-nissan-authorized-dealer-4418746373?position=1&pageNum=0&refId=lm%2B8QLAzgnOzzmxX6LcoVQ%3D%3D&trackingId=me4R8tBK5nhTLXoBDcQSpw%3D%3D,,Posted 2026-06-01,,linkedin_eg,2026-06-01T13:24:46.390393+00:00
Presales Specialist,Innovativa Smart Solutions,"Cairo, Egypt",https://eg.linkedin.com/jobs/view/presales-specialist-at-innovativa-smart-solutions-4418746511?position=60&pageNum=0&refId=FQTOYL9%2BGT%2BPNQsDBkABBQ%3D%3D&trackingId=qTshgJ5rluzug9rJYpCbPg%3D%3D,,Posted 2026-06-01,,linkedin_eg,2026-06-01T12:58:51.697515+00:00
Senior Sales Engineer - Cybersecurity Filed,Agora,"Qesm El Sheikh Zaid, Al Jizah, Egypt",https://eg.linkedin.com/jobs/view/senior-sales-engineer-cybersecurity-filed-at-agora-4418381394?position=59&pageNum=0&refId=FQTOYL9%2BGT%2BPNQsDBkABBQ%3D%3D&trackingId=otjjJm5legsVE4MegGFMXg%3D%3D,,Posted 2026-05-31,,linkedin_eg,2026-06-01T12:58:51.634059+00:00
Technical Office Engineer (Interior & Furniture),Madar Home Signatures,"Cairo, Cairo, Egypt",https://eg.linkedin.com/jobs/view/technical-office-engineer-interior-furniture-at-madar-home-signatures-4413317455?position=58&pageNum=0&refId=FQTOYL9%2BGT%2BPNQsDBkABBQ%3D%3D&trackingId=xWqfFU4bPp13Lzgp6c1iaA%3D%3D,,Posted 2026-06-01,,linkedin_eg,2026-06-01T12:58:51.572573+00:00
control project engineer (commissioning and start up),SwissCO: Contracting and Trading Co.(W.L.L),"Giza, Al Jizah, Egypt",https://eg.linkedin.com/jobs/view/control-project-engineer-commissioning-and-start-up-at-swissco-contracting-and-trading-co-w-l-l-4418738765?position=57&pageNum=0&refId=FQTOYL9%2BGT%2BPNQsDBkABBQ%3D%3D&trackingId=tLLORSWJQ%2FHrRXpQZlhkgg%3D%3D,,Posted 2026-06-01,,linkedin_eg,2026-06-01T12:58:51.480737+00:00
